ros_time,elapsed,phase,max_position_error,max_velocity,min_inter_agent_distance,fresh_agent_count,stale_agent_ids,hold_elapsed,model_hold_elapsed,model_hold_pending
1789744942.359701,6.702042818,MOVING,0.8825188351844189,0.3045283242467684,3.228368873311988,7,,0.0,,False
1789744942.4097018,6.752043724,MOVING,0.8676147436515433,0.30332848491567616,3.23943698462269,7,,0.0,,False
1789744942.4596348,6.80197668,MOVING,0.8527667406991761,0.30205408452319255,3.2509466444413184,7,,0.0,,False
1789744942.5096552,6.851997137,MOVING,0.8379782104891828,0.30070850192491066,3.262520760061365,7,,0.0,,False
1789744942.5596304,6.901972293,MOVING,0.8232524536909647,0.29929504936611284,3.274351824407635,7,,0.0,,False
1789744942.609731,6.952072858,MOVING,0.8085926903057913,0.2978167259606008,3.2864207479830343,7,,0.0,,False
1789744942.6596427,7.001984596,MOVING,0.7940020482195552,0.29627625218910125,3.2987072804606385,7,,0.0,,False
1789744942.7096558,7.051997661,MOVING,0.779483558808661,0.2946760725548106,3.311190289276056,7,,0.0,,False
1789744942.7596698,7.10201168,MOVING,0.7650401624744623,0.29301838063860536,3.3238479695343655,7,,0.0,,False
1789744942.8097165,7.152058363,MOVING,0.7506746923427865,0.2913052774867236,3.336658063754281,7,,0.0,,False
1789744942.859671,7.202013015,MOVING,0.7363898779321008,0.2895386787741588,3.3495980877503424,7,,0.0,,False
1789744942.9096222,7.251964092,MOVING,0.7221883368950298,0.28772073811249416,3.3626455270537314,7,,0.0,,False
1789744942.9596286,7.301970482,MOVING,0.7080725562043233,0.28585362000861336,3.375778023291363,7,,0.0,,False
1789744943.0096729,7.35201478,MOVING,0.6940449077541131,0.28393924744298704,3.3892241610252163,7,,0.0,,False
1789744943.0597022,7.402044057,MOVING,0.6801076399766322,0.281980124239316,3.4022106753984294,7,,0.0,,False
1789744943.1096303,7.451972246,MOVING,0.6662628775166747,0.2799783424447617,3.415743936425928,7,,0.0,,False
1789744943.1596167,7.501958608,MOVING,0.652512622742562,0.2779366858502422,3.4287268055863422,7,,0.0,,False
1789744943.2097907,7.552132606,MOVING,0.6388587469924671,0.2758576508930727,3.441966538362774,7,,0.0,,False
1789744943.259661,7.602002859,MOVING,0.625302991917258,0.2737439727052354,3.455169430265748,7,,0.0,,False
